"Fixation.Per.Trial","Duration.of.Fixation","Horizontal.Dispersion","Vertical.Dispersion","Velocity.Horizontal","Velocity.Vertical","Condition"
-1.99509803921569,12.6038058122954,-0.0270741015337924,0.313192875923582,-0.145953133778518,0.0400225072583581,0
-1.99509803921569,17.4948563959531,-0.125379125827735,-0.0709330935905256,-0.164296077700231,0.165470281387161,0
-0.995098039215691,-17.8011198354589,0.00239721160975859,0.0866646760194684,-0.275434375188781,-0.0666163697010955,1
-0.995098039215691,16.4043065211303,-0.0194275451650343,-0.0944334640828107,0.129460394709966,-0.0302517966626918,0
0.00490196078430927,15.7507493094334,-0.0129318064938674,-0.0701877285840087,-0.177665253631835,0.136093799174469,0
1.00490196078431,-20.9977805390963,-0.153877026082261,-0.0683049999840827,-0.239535993408221,0.0325409581325929,1
4.00490196078431,13.1329886916728,-0.0303523808780923,-0.0906241737321307,0.115316842891677,-0.0874077433092635,0
4.00490196078431,14.9770951555512,0.189952831152316,0.418776031427165,0.0235978184469807,-0.0980600538177715,0
5.00490196078431,-20.495799187115,-0.137399013300719,-0.174518564593828,0.0795560682095777,-0.159876680431308,1
5.00490196078431,-20.3329203992363,-0.214732199614606,-0.328209006934979,0.277385013882551,-0.0384677427368338,1
5.00490196078431,15.7352614189456,1.22413497116788,1.58003857274027,-0.0843259239522135,0.0739993490653528,0
6.00490196078431,-23.0179547045536,-0.100989794584147,-0.281616141210527,-0.106028626354351,0.0400629000201519,1
6.00490196078431,11.6461962388426,-0.0386532439421424,-0.103381371739288,0.025812531296923,0.0538003720978542,0
7.00490196078431,-22.1414473985527,-0.216027375322405,-0.177003468412995,0.0991013305793993,0.0017063647660302,1
8.00490196078431,-20.8782472633834,-0.239940460129816,-0.250362254662435,0.000499634664428832,-0.0303561948427286,1
9.00490196078431,15.4053767513743,0.0686966912002066,0.0463742969977914,0.0744296217534051,-0.0272964381779786,0
10.0049019607843,-24.5510261782157,-0.289517447152637,-0.182170896127626,-0.000634605899106069,-0.0070438067582037,1
12.0049019607843,-21.3135057732717,-0.100055601787115,-0.168154425155309,-0.115333156664359,0.136801209989304,1
14.0049019607843,-23.680198121514,-0.0378095266390134,-0.182460027019588,-0.0361056324801524,-0.014229547414102,1
14.0049019607843,-23.3688428101586,-0.13423983728385,-0.200166934598372,-0.128236976872473,-0.0439169579390117,1
15.0049019607843,-24.9910988995681,-0.273955058577746,-0.270819820214773,0.0193115374664715,-0.0396303723501283,1
15.0049019607843,-23.005697439714,-0.255812057289586,-0.321084634804167,-0.0210045897177353,-0.0361223903406033,1
15.0049019607843,12.0891930712348,0.0886817572602596,0.312682648303586,0.158798508554423,0.0178814664901315,0
16.0049019607843,-23.1251931265089,-0.217600505180204,-0.284952964937217,0.0533611689841545,-0.0331738921710652,1
16.0049019607843,-21.4051931265089,-0.146807695585906,-0.244810256900121,-0.00987026798579077,-0.0420379928089319,1
17.0049019607843,-22.6713591344142,-0.311706924114742,-0.290562977322276,0.037323935678448,-0.0768518458641055,1
18.0049019607843,-25.2063614888325,-0.262168218639782,-0.285889244197183,0.0721525634136493,0.0075450081268252,1
18.0049019607843,7.69255547867645,0.992009157767313,1.15267001950772,0.0870031570354387,0.131249179064981,0
20.0049019607843,-22.1071546775027,0.201645050492596,0.155498905337463,-0.36076424152457,0.0641738265240507,1
22.0049019607843,-25.746014867046,-0.181755966330011,-0.0140665120243516,-0.0575362112958429,0.103759665717771,1
22.0049019607843,-25.2869401339499,-0.113200448465278,-0.244264556402819,-0.124982345343125,0.0122062502220745,1
24.0049019607843,10.7690310944998,0.162930222847115,0.0844406238995653,0.129433186977601,-0.0910509686950985,0
27.0049019607843,-26.9788994202152,0.11169923418812,-0.239366064328414,-0.405297297581091,-0.0096105727689816,1
27.0049019607843,7.74837330705745,0.141614194995542,0.414178633413956,0.0693702806829316,0.054670868616444,0
28.0049019607843,-24.3966280330659,0.105185009109135,0.0566897694098843,0.0510771108100636,0.004801180244916,1
28.0049019607843,6.37689113069725,-0.0692742192500154,-0.0694314286259516,-0.155631461056023,0.148484054239186,0
29.0049019607843,-26.5371501972161,-0.22785461776509,-0.266844917452756,-0.0706434441540494,-0.114916450117867,1
30.0049019607843,-24.6178763602302,-0.134431762245308,-0.167687612018326,0.117163704060688,-0.0748112480617015,1
31.0049019607843,5.58471282960384,-0.143126897482741,-0.0873563044495926,0.138361206332391,-0.0650161029071845,0
32.0049019607843,-26.1591075282585,-0.166827175913085,-0.198563146311765,-0.00382765028579967,0.0018198482226457,1
32.0049019607843,4.17766223119175,-0.0520823819741644,0.0480771377105423,0.0582389327121238,0.0840443475517483,0
33.0049019607843,-25.8430387055875,-0.165862582085042,-0.28670161370111,0.0480774740059472,-0.0167433202299499,1
33.0049019607843,7.26655033550846,-0.135268702504426,-0.134151789588436,0.125883563429377,0.0305787256013594,0
34.0049019607843,-26.2765676223203,-0.295196899114005,-0.291179529748996,0.0312786490066385,0.076219279482235,1
34.0049019607843,-25.6417553356309,0.0712536387982736,-0.102215573510247,-0.0774990924703953,0.0559919462043234,1
38.0049019607843,2.86026141894556,-0.0831492186557253,-0.0736443831918356,0.121989641178377,-0.0029129884428055,0
39.0049019607843,3.52896184603524,-0.149442463153607,-0.166567269645944,-0.0251999903507557,0.0564492563094129,0
45.0049019607843,1.47180448114655,0.791634683706583,1.38429519481771,0.0762593380478595,-0.157297902668371,0
46.0049019607843,-29.7096342591469,-0.101595979391031,-0.237989635747868,0.00160360727189913,0.0216295781758261,1
47.0049019607843,0.933642286444055,0.0681943679087006,0.194979492381342,0.127710419840408,0.106959293094912,0
48.0049019607843,0.729079896884556,0.109841021275521,0.18484098360197,0.128795724089849,-0.0023133022714293,0
52.0049019607843,-29.78019458807,-0.224864502441805,-0.254783678714725,-0.00693807398626967,-0.0946135339602155,1
57.0049019607843,-30.0410619412386,-0.0678934219318094,-0.131635880430463,0.0950696417432876,-0.0211587033502504,1
65.0049019607843,-31.7096039009198,-0.0488623453562064,-0.0866573356904047,0.0835221177496933,0.103256971715591,1
66.0049019607843,-6.71316515448095,-0.122450247533965,-0.00540267715228171,0.0956431007987329,0.0622812271337987,0
72.0049019607843,-30.8670113083272,0.0812808035107536,-0.00668890434678271,-0.0567816988367992,0.172850531937348,1
77.0049019607843,-6.47117797499385,0.0241363295662986,0.0197523252121844,0.037012001408443,0.0220089090299132,0
87.0049019607843,-7.40747373607285,0.0180530235722196,0.135437383081047,0.169724854328195,-0.0154408894347868,0
88.0049019607843,-36.1926597233128,0.106687457824917,-0.246290158923028,0.0137760807568103,-0.0899834599891415,1
91.0049019607843,-10.5012970226129,0.0578212763127517,-0.00119484142487369,-0.0523870551780365,0.0850355246837215,0
93.0049019607843,-7.69939767196355,0.229896390539841,0.223530767664122,0.00677799062861368,-0.00794557138135669,0
102.004901960784,-12.0415265437843,0.418723867774496,0.481446279418413,0.0632626863887914,0.0311077693674572,0
105.004901960784,-15.051077242393,-0.192728653768392,0.0686141676410623,-0.117212872671314,0.0921554386215527,0
105.004901960784,-13.8505277918437,0.0796236014942107,1.20282585305718,0.0491226230669201,-0.176811106937376,0
107.004901960784,-12.6293063902944,0.102560822416344,0.118171953902208,0.0925852122565097,0.0325062904268365,0
