"Fixation.Per.Trial","Duration.of.Fixation","Horizontal.Dispersion","Vertical.Dispersion","Velocity.Horizontal","Velocity.Vertical","Condition"
252,51.5555555555556,0.450058717542782,0.51638026018461,-0.0630101158757582,-0.0723015191318226,"reading"
252,51.734126984127,0.617771669328268,0.441635761447509,-0.820188468911316,-0.0767551137094291,"reading"
253,49.7549407114625,0.335021270226738,0.360240683571233,-0.107622800866172,-0.0724644540535517,"reading"
253,50.1343873517787,0.485534424331444,0.351395311655292,-0.0610883224943923,-0.0123127675490425,"reading"
253,88.5928853754941,0.53076288579001,0.672521483648969,0.0312137542256575,-0.131683971830449,"random"
254,49.4685039370079,0.427848427753233,0.34325273665867,-0.113671882407906,-0.0246699849439563,"reading"
254,49.5826771653543,0.331266024639265,0.428900644519011,-0.25493125308965,-0.185199907614971,"reading"
254,51.2322834645669,0.394841965144924,0.333592356001248,-0.0893638043335424,-0.164916807444105,"reading"
255,50.5176470588235,0.445439361727626,0.369368631842595,0.0265042125625314,0.0326369344459005,"reading"
255,50.5176470588235,0.591529979302683,0.479285395340058,-0.277374052765858,-0.0827998711712048,"reading"
257,50.0778210116732,0.274808601082495,0.21800450021822,0.137552289614799,-0.0522616804976888,"reading"
257,81.4708171206226,0.495629732048605,0.855694830121819,-0.161044001487255,0.00120497881432564,"random"
257,86.3618677042802,0.397324707754662,0.471568860607711,-0.179386945408968,0.126652752943129,"random"
258,51.0658914728682,0.525101045192156,0.629166630217705,-0.290525242897518,-0.105433898145128,"reading"
258,85.2713178294574,0.503276288417363,0.448068490115426,0.114369527001229,-0.0690693251067243,"random"
259,84.6177606177606,0.50977202708853,0.472314225614228,-0.192756121340572,0.0972762707304367,"random"
260,47.8692307692308,0.368826807500136,0.474196954214154,-0.254626861116958,-0.00627657031143962,"reading"
263,82,0.492351452704305,0.451877780466106,0.10022597518294,-0.126225271753296,"random"
263,83.8441064638783,0.712656664734713,0.961277985625402,0.00850695073824401,-0.136877582261804,"random"
264,48.3712121212121,0.385304820281678,0.367983389604409,0.064465200500841,-0.19869420887534,"reading"
264,48.5340909090909,0.307971633967791,0.214292947263258,0.262294146173814,-0.0772852711808663,"reading"
264,84.6022727272727,1.74683880475028,2.12254052693851,-0.0994167916609502,0.0351818206213203,"random"
265,45.8490566037736,0.42171403899825,0.26088581298771,-0.121119494063088,0.00124537157611944,"reading"
265,80.5132075471698,0.484050589640255,0.439120582458949,0.0107216635881863,0.0149828436538217,"random"
266,46.7255639097744,0.306676458259992,0.365498485785242,0.0840104628706626,-0.0371111636780023,"reading"
267,47.9887640449438,0.282763373452581,0.292139699535802,-0.0145912330443079,-0.0691737232867611,"reading"
268,84.2723880597015,0.591400524782604,0.588876251196028,0.0593387540446684,-0.0661139666220111,"random"
269,44.3159851301115,0.23318638642976,0.360331058070611,-0.0157254736078428,-0.0458613352022362,"reading"
271,47.5535055350554,0.422648231795282,0.374347529042928,-0.130424024373096,0.0979836815452717,"reading"
273,45.1868131868132,0.484894306943384,0.360041927178649,-0.0511965001888891,-0.0530470758581345,"reading"
273,45.4981684981685,0.388463996298547,0.342335019599865,-0.14332784458121,-0.0827344863830442,"reading"
274,43.8759124087591,0.248748775004651,0.271682133983464,0.00422066975773472,-0.0784479007941608,"reading"
274,45.8613138686131,0.266891776292811,0.22141731939407,-0.036095457426472,-0.0749399187846358,"reading"
274,80.956204379562,0.611385590842657,0.855184602501823,0.143707640845686,-0.020936061953901,"random"
275,45.7418181818182,0.305103328402193,0.25754898926102,0.0382703012754178,-0.0719914206150977,"reading"
275,47.4618181818182,0.375896137996491,0.297691697298116,-0.0249611356945275,-0.0808555212529644,"reading"
276,46.195652173913,0.210996909467655,0.251938976875961,0.0222330679697113,-0.115669374308138,"reading"
277,43.6606498194946,0.260535614942615,0.256612710001054,0.0570616957049126,-0.0312725203172073,"reading"
277,76.5595667870036,1.51471299134971,1.69517197370596,0.071912289326702,0.0924316506209482,"random"
279,46.7598566308244,0.724348884074993,0.6980008595357,-0.375855109233307,0.0253562980800182,"reading"
281,43.1209964412811,0.340947867252386,0.528435442173885,-0.0726270790045796,0.0649421372737387,"reading"
281,43.5800711743772,0.409503385117119,0.298237397795418,-0.140073213051862,-0.026611278221958,"reading"
283,79.6360424028269,0.685634056429512,0.626942578097802,0.114342319268864,-0.129868497139131,"random"
286,41.8881118881119,0.634403067770517,0.303135889869823,-0.420388165289828,-0.0484281012130141,"reading"
286,76.6153846153846,0.664318028577939,0.956680587612193,0.0542794129741949,0.0158533401724115,"random"
287,44.4703832752613,0.627888842691532,0.599191723608121,0.0359862431013269,-0.0340163481991165,"reading"
287,75.2439024390244,0.453429614332382,0.473070525572285,-0.17072232876476,0.109666525795153,"random"
288,42.3298611111111,0.294849215817307,0.275657036745481,-0.0857343118627861,-0.1537339785619,"reading"
289,44.2491349480969,0.388272071337089,0.374814342179911,0.102072836351951,-0.113628776505734,"reading"
290,74.451724137931,0.379576936099656,0.455145649748644,0.123270338623654,-0.103833631351217,"random"
291,42.7079037800687,0.355876657669312,0.343938807886472,-0.0189185179945364,-0.0369976802213868,"reading"
291,73.0446735395189,0.470621451608233,0.590579091908779,0.0431480650033871,0.0452268191077158,"random"
292,43.0239726027397,0.356841251497355,0.255800340497127,0.0329866062972105,-0.0555608486739824,"reading"
292,76.1335616438356,0.387435131077971,0.408350164609801,0.11079269572064,-0.00823880284267309,"random"
293,42.5904436860068,0.227506934468392,0.251322424449241,0.0161877812979018,0.0374017510382025,"reading"
293,43.2252559726962,0.593957472380671,0.44028638068799,-0.092589960179132,0.0171744177602909,"reading"
297,71.7272727272727,0.439554614926672,0.468857571006401,0.10689877346964,-0.041730516886838,"random"
298,72.3959731543624,0.37326137042879,0.375934684552293,-0.0402908580594924,0.0176317278653804,"random"
304,70.3388157894737,1.31433851728898,1.92679714901595,0.0611684703391228,-0.196115431112403,"random"
305,39.1573770491803,0.421107854191366,0.304512318450369,-0.0134872604368376,-0.0171879502682064,"reading"
306,69.8006535947712,0.590898201491098,0.737481446579579,0.112619552131671,0.0681417646508792,"random"
307,69.5960912052117,0.632544854857918,0.727342937800207,0.113704856381112,-0.0411308307154618,"random"
311,39.0868167202572,0.297839331140592,0.287718275483512,-0.0220289416950064,-0.133431062404248,"reading"
316,38.8259493670886,0.454810411650588,0.410866073767774,0.0799787740345509,-0.0599762317942829,"reading"
324,37.1574074074074,0.473841488226191,0.455844618507832,0.0684312500409566,0.0644394432715589,"reading"
325,62.1538461538462,0.400253586048432,0.537099277045955,0.0805522330899962,0.0234636986897662,"random"
331,38,0.603984637093151,0.535813049851454,-0.0718725665455359,0.134033003493315,"reading"
336,62.3958333333333,0.546840163148696,0.562254279410421,0.0219211336997063,-0.0168086194141193,"random"
346,61.4595375722543,0.540756857154617,0.677939337279284,0.154633986619458,-0.0542584178788193,"random"
347,32.6743515850144,0.629391291407314,0.296211795275209,-0.00131478695192644,-0.128800988433174,"reading"
350,58.3657142857143,0.580525109895149,0.541307112773363,-0.0674779228867732,0.046217996239689,"random"
352,61.1676136363636,0.752600224122238,0.766032721862359,-0.00831287708012305,-0.0467630998253892,"random"
361,56.8254847645429,0.941427701356893,1.02394823361665,0.0481718186800547,-0.00770975907657526,"random"
364,53.8159340659341,0.329975179814005,0.611116121839299,-0.132303740380051,0.0533379101775202,"random"
364,55.0164835164835,0.602327435076608,1.74532780725542,0.0340317553581834,-0.215628635381408,"random"
366,56.2377049180328,0.625264655998741,0.660673908100445,0.077494344547773,-0.00631123801719604,"random"
