"Fixation.Per.Trial","Duration.of.Fixation","Horizontal.Dispersion","Vertical.Dispersion","Velocity.Horizontal","Velocity.Vertical","Condition"
370,52.7567567567568,0.395424184012779,0.853622779653608,0.101894015923895,-0.13409570721348,"random"
254,85.6259842519685,0.814256562486783,0.984832507298624,-0.120577283019401,0.109024444465041,"random"
273,80.03663003663,0.502336822714284,0.515871558322407,0.0860768385612025,0.0786759158809944,"random"
257,51.1750972762646,0.652361990954802,0.431986679943147,0.158135145493069,-0.0329492807902437,"reading"
261,49.1187739463602,0.329617126921491,0.211196481092589,0.0904722393094789,-0.0194764020071283,"reading"
292,42.7328767123288,0.368589354846927,0.263463421538332,0.112388676163777,-0.060639515624397,"reading"
257,46.8871595330739,0.518755645677397,1.63404975216502,-0.214059160221644,-0.290679883246872,"reading"
268,47.5783582089552,0.37218606498402,0.375882505780479,0.0164078320498127,-0.174093302060868,"reading"
266,46.4398496240602,0.383107429121619,0.413999260813445,-0.0423260262109195,-0.00754611286674673,"reading"
295,73.5796610169491,1.18023595662821,1.30479932552465,-0.125397934812349,-0.0820286640348257,"random"
306,41.0032679738562,0.33615041658511,0.267465031281817,0.0426310270967312,-0.0589760876692153,"reading"
233,56.2832618025751,0.31795982742449,0.298547257841072,0.000814381699316344,-0.078710988331106,"reading"
240,94.125,0.606211306999875,0.517123716735435,-0.0212993646547877,0.0181169656023028,"random"
174,134.390804597701,0.829613231338135,0.875515737850655,0.604745674416837,-0.12672868825449,"random"
318,38.1823899371069,0.383622186566379,0.351173082970904,-0.0423073291047217,-0.00764456588361277,"reading"
268,82.1082089552239,0.546634931017145,0.524673997374692,-0.100949214801336,0.0774334776691748,"random"
287,43.8919860627178,0.466979851408082,0.362501660653845,-0.273208495753784,0.175752517968616,"reading"
228,57.3201754385965,0.386208511687673,0.379518094929649,-0.0228246623747213,0.00174765091011103,"reading"
202,113.539603960396,0.505421742619066,0.406548215713068,-0.31781985563734,0.119855882580092,"random"
228,97.4254385964912,0.912526810900347,0.713351774512816,0.161290608860171,-0.117894007786216,"random"
259,49.019305019305,0.297066340534262,0.236895036193604,0.0228690826975148,-0.0259702711157287,"reading"
284,42.7323943661972,0.278863907846985,0.253231449190053,-0.0177138134753394,-0.0481023336271086,"reading"
352,60.4090909090909,0.731562144761041,0.809046285955623,0.227596092829463,0.0177392037704401,"random"
294,71.8265306122449,0.462168145512186,0.479807812439811,0.0266254605476906,0.0745396712750057,"random"
228,96.7631578947368,0.419432196188732,0.431385083240096,-0.215331742391991,0.087086221462183,"random"
209,108.851674641148,0.661229589120703,0.64020904542567,-0.0034897939383733,-0.00919075208012801,"random"
280,44.9285714285714,0.628732158536171,0.664662613384531,-0.227880074210336,-0.045638356196178,"reading"
250,86.312,0.549470575951041,0.524834133881359,-0.146614809208995,0.118624599672258,"random"
223,58.0986547085202,0.349108366326969,0.31638707723953,0.130672723434655,-0.00420607544833525,"reading"
241,91.8008298755187,0.48872975702786,0.584097927316004,0.137560322725792,-0.00344797060318718,"random"
278,45.0611510791367,0.270601128303916,0.290873266508802,0.150368598032357,-0.0643067474936313,"reading"
245,91.0448979591837,0.564458881257228,0.561044726772645,0.0614382053638957,-0.167594575220279,"random"
235,91.5489361702128,0.65143172593868,1.60493533080385,0.00536145187855332,-0.292771183021036,"random"
253,89.699604743083,0.693647765355142,0.662967559918811,-0.146835436372677,-0.0135477173862567,"random"
340,62.9264705882353,0.362959624315023,0.42842127882078,-0.075551706015865,0.166838549208037,"random"
277,46.2093862815885,0.468869850755275,0.414525137822321,0.073397938052123,0.0413188968064684,"reading"
301,71.6312292358804,0.404597883487562,0.399220704213477,-0.245617634037743,0.0667979734454437,"random"
257,86.4941634241245,0.427371915759403,0.656322222641256,0.0800792956317961,-0.0447474208842739,"random"
277,75.812274368231,0.347245819961541,0.351572298613979,0.106770858291477,-0.115998926587453,"random"
240,52.5708333333333,0.343132774531111,0.376880750372733,0.0329971142794721,-0.10574282178846,"reading"
228,98.3289473684211,0.417504891565434,0.379340617120718,-0.214063277202584,0.134833498407227,"random"
252,52.4444444444444,0.439001716355249,0.375651034356622,-0.0117103075952931,-0.0100269415347447,"reading"
383,54.8955613577023,0.436823767314312,0.451592837471673,0.0405350306743325,-0.0148426687635751,"random"
266,82.3496240601504,1.54901770138371,1.66370576392263,0.165067442126809,-0.0615439701840545,"random"
298,72.8255033557047,0.343433118486004,0.459159796181454,-0.0661345716063426,-0.00924232924339017,"random"
277,43.9783393501805,0.525223151536918,0.637714630357309,-0.0271900464775958,0.0266351383177175,"reading"
252,48.1230158730159,0.523301336561575,0.417548036278509,-0.0176165404400766,-0.0335073565853888,"reading"
235,95.8851063829787,0.486911631719187,0.445427589152418,-0.260417575671786,0.194010492696036,"random"
246,52.6991869918699,1.58573099435024,0.401529294989673,-0.576362865330048,-0.0151670676764468,"reading"
266,81.3796992481203,0.60530741788477,0.72418182767785,0.0659859982097826,-0.193938971929481,"random"
249,52.1204819277108,0.950773493800196,0.713821171877041,0.0930338844488579,-0.0351179361295323,"reading"
263,48.7908745247148,0.326786578785645,0.218048822229209,0.157662217347409,-0.0250113710496223,"reading"
231,96.8225108225108,0.357945394492695,0.560284238840905,0.0659445674933405,0.0806547894318129,"random"
255,82.756862745098,0.686776114030237,1.00855181300948,0.0429049221812502,-0.0511892430294072,"random"
280,44.8392857142857,0.330507309882377,0.336545291965799,-0.00374631173280652,-0.053006296953569,"reading"
249,88.7349397590361,0.471778407691725,0.598762574772673,-0.15451095045847,0.152086102157245,"random"
242,89.0289256198347,0.965891385531824,0.983392493813851,0.0605366832894807,-0.0259591933819908,"random"
228,58.8026315789474,0.3186688730669,0.29392500394131,-0.0158087224777849,-0.0845063296049602,"reading"
293,40.7201365187713,0.583774587273676,0.311242473759574,-0.454430953664389,-0.0210472444649378,"reading"
267,48.5318352059925,0.361360212841617,0.292231762796387,-0.0981388941535571,0.0321959086994129,"reading"
266,82.5,0.409674656370082,0.349260812674502,0.122150813613823,-0.0745735728498052,"random"
311,39.016077170418,0.342046229992996,0.475546942749947,-0.0638106424375071,0.0138715101099496,"reading"
231,96.978354978355,0.480085862185624,0.44820932464651,0.121274659826895,-0.100050058588059,"random"
271,43.7011070110701,0.342711915218418,0.665654404450453,0.0470525379309566,-0.139157142976261,"reading"
250,52.24,0.283905831974339,0.308481319128861,0.130437631467157,-0.0677914415930685,"reading"
280,45.1892857142857,0.389620835199319,0.285159026707399,0.156823488498428,0.0187297646682157,"reading"
355,57.4366197183099,0.634422175168045,0.622249610057321,0.098633131148539,-0.0150405575905085,"random"
237,54.6160337552743,0.54912680391941,0.395230500424489,-0.102216582056469,-0.058343165742596,"reading"
252,50.5833333333333,0.512231929100354,0.384248358048634,-0.135670932500079,-0.0778235378757494,"reading"
213,103.929577464789,0.782213538757749,0.892710945204875,0.111014228934602,-0.155426405845377,"random"
321,67.5015576323988,0.434938877211084,0.470602796032796,-0.094759081794238,0.113752914540742,"random"
276,43.9963768115942,0.332760571883791,0.359630415923361,-0.214402323251249,0.172060577340276,"reading"
268,82.3731343283582,0.369975505951078,0.36684711143274,0.110859234221647,-0.0548117930715909,"random"
248,89.1612903225806,0.41788095964717,0.478014061869045,0.103068531054958,-0.049386244909159,"random"
243,54.7160493827161,0.486708565643765,0.536107577944491,-0.289088617789824,-0.106274539442275,"reading"
236,93.3135593220339,0.52961680900382,0.47399692972006,-0.142744217048727,0.104721768317786,"random"
288,76.1875,0.528082010626895,0.583472874067626,0.0727546899463023,0.00520545323476007,"random"
283,43.9646643109541,0.27933130630338,0.396154001799774,0.00983781655331117,0.0788347683007637,"reading"
228,98.1798245614035,0.594453867020928,0.706488591831496,-0.144741627062123,0.0404790760595025,"random"
285,77.0982456140351,0.472934142876878,0.421211521676673,-0.213768825839035,0.0515938714694803,"random"
214,61.0607476635514,0.372475469706492,0.323656179443109,0.0322681162611895,-0.0119787782286973,"reading"
240,94.2041666666667,0.614203385996087,0.711091031946875,0.0319401517529959,-0.165651143839768,"random"
224,59.9508928571429,0.689122691251122,0.461880189765519,-0.307779040979126,0.00045578705835782,"reading"
336,35.0833333333333,0.369581766600932,0.323792142652146,0.0149013776274901,-0.0627633168699872,"reading"
251,88.2948207171315,0.695102469803466,0.662499438507322,0.0873919681528316,-0.0688972294425707,"random"
192,119.026041666667,1.11277484244969,1.01205595005756,-0.0159211521159911,-0.132113775199614,"random"
275,80.0545454545454,0.393746574300679,0.490268202964159,0.167674936912736,-0.0635077123233925,"random"
232,57.5991379310345,0.313257829259153,0.283542342953162,-0.130988835439975,-0.0775319362305742,"reading"
235,95.1702127659574,0.453626942378614,0.385288288727876,0.144845770560851,-0.015412637803367,"random"
286,76.1153846153846,0.707459532721392,0.906627583643859,0.0649321725898416,-0.00883844022518923,"random"
263,48.4866920152091,0.314464196154354,0.232536469045596,0.303302684653453,-0.0143724302436699,"reading"
228,57.2587719298246,0.376279010198907,0.277588405580024,0.0408117521230724,-0.0255565717709306,"reading"
266,47.890977443609,0.305394158251293,0.319577683471225,0.0544123647683231,-0.0870017148178391,"reading"
253,50.7233201581028,0.487372391766604,0.517341878320483,-0.0729384802169492,-0.0730839144220601,"reading"
251,51.398406374502,0.437274338635021,0.31428227418898,-0.091489068604552,-0.0714238330915125,"reading"
193,117.025906735751,0.550961051051609,0.456806106640337,0.125529604367741,-0.105775851528524,"random"
234,56.4230769230769,0.526349837534469,0.439438575929981,-0.010938314401931,-0.0630141791995809,"reading"
240,53.1541666666667,0.515591146415712,0.436399358007179,0.084302703213071,-0.0114481599587811,"reading"
244,89.9467213114754,1.10936464322783,0.914472924548174,0.175294858951675,-0.0413553529734453,"random"
251,87.5219123505976,1.43828880923906,1.21149917279614,0.137100018119849,-0.164840625232577,"random"
260,84.6769230769231,1.05967187260329,1.17039828915287,0.0624957067462527,-0.166420158540104,"random"
270,80.7296296296296,0.613650225770318,0.552802727043265,0.0932982798836562,0.0032455377380586,"random"
236,55.9533898305085,0.517962502324965,0.523436223506398,-0.41861835398474,-0.188198749488648,"reading"
273,46.6117216117216,0.233302068210032,0.271470029319136,0.0531110157085076,-0.146949876104861,"reading"
196,111.770408163265,2.13712374651003,1.76527108141133,0.166740376933582,0.0180290170938372,"random"
270,79.5074074074074,1.08243037286849,1.37983082942444,0.180568733873761,-0.226876948168985,"random"
234,55.1282051282051,0.346943823803192,0.292719441287781,0.0346814655043857,0.0585866895608865,"reading"
291,75.4742268041237,0.456010978011912,0.523938323535078,0.0837413813462743,-0.0314484381562932,"random"
256,84.43359375,0.630833592770541,0.559672034533192,-0.143477757511631,0.19971637238524,"random"
211,61.5023696682464,0.509459402226449,0.370045573260753,-0.0609067526306404,-0.152042504566132,"reading"
254,88.1614173228347,0.645472464795729,1.16648345006127,0.0196670674392876,0.0933353861415264,"random"
299,41.1772575250836,0.319067097464351,0.290991913283647,0.0248698217991269,-0.0529904359906852,"reading"
291,73.8969072164948,0.319558112216349,0.419419775025965,-0.130587790272043,0.0811775702327576,"random"
272,76.3933823529412,0.305346670723237,0.368965510359768,0.13753978805301,-0.0573963893562544,"random"
246,89.0040650406504,0.467085479266581,0.479311565449897,0.185279073235348,0.078975852008346,"random"
280,76.6642857142857,0.435319455325077,0.351619824555804,0.114659653671111,-0.0535911395849069,"random"
251,51.1075697211155,0.357949412315954,0.423709617849256,0.0513761086928712,-0.0982098343107411,"reading"
358,60.6173184357542,0.586241995604309,0.647315830251621,0.0396018058705219,-0.0923484394708672,"random"
284,45.1584507042254,0.36065576960923,0.340410166172378,-0.0457521359580744,0.0586726958619596,"reading"
261,47.911877394636,0.356484839079553,0.329744369755294,-0.050041828868091,-0.0704006568561222,"reading"
315,67.4920634920635,0.466093122828182,0.786599995374133,0.0151636498470463,-0.141926595860445,"random"
222,95.554054054054,0.594841955281992,1.39812890833266,0.102048218752219,-0.211981937969537,"random"
218,61.0733944954128,0.511936161132281,0.307703930912701,0.0158241950779815,-0.0963628386181325,"reading"
244,53.1024590163934,0.339756045938592,0.309576667750264,-0.168282982246258,-0.0954246218492635,"reading"
222,103.211711711712,0.704919672216546,0.734385550662578,0.0426705133848228,-0.285146824315128,"random"
240,92.8791666666667,0.496307365198701,0.517327076222011,-0.0010271373462731,-0.0268698711185715,"random"
252,88.0119047619048,0.476680635553524,0.495165049849018,-0.0168600722103755,0.0326591952369458,"random"
297,73.6195286195286,0.440669146502508,1.03451054747639,0.133710252139009,-0.0411994458064286,"random"
233,54.3004291845494,0.299652017701209,0.340064868810067,0.0329681761519152,-0.190467225337622,"reading"
236,95.8220338983051,0.596356324824101,0.521677127896458,0.224417320237673,-0.307967201492179,"random"
255,84.9921568627451,0.35660570974063,0.40063839839303,-0.0516605362794166,0.0494414690019339,"random"
257,84.8560311284047,0.401844265719276,0.341979064462434,-0.120874620550839,0.142617500640466,"random"
256,49.40234375,0.381877073936509,0.271142383922192,0.201457809716138,-0.124151236958709,"reading"
321,39.2928348909657,0.429781455741235,0.372941090168008,0.0104250716777993,-0.0286388236330363,"reading"
258,49.4263565891473,0.332127645371784,0.388665683263962,0.127718455064119,0.00221273389148148,"reading"
239,54.3891213389121,0.381038128012882,0.356936443342931,0.165781500653947,-0.0293194460303779,"reading"
241,90.5767634854772,1.43755591416633,1.28252714887511,-0.0433823171480046,-0.000756604702404978,"random"
269,78.1933085501859,0.497108466033636,0.723284836768589,-0.197321664915208,0.0576541566007145,"random"
228,99.7587719298246,0.690370293056874,0.614068682074122,0.135753314675707,0.0390844803757993,"random"
182,72.2197802197802,0.34988881361853,0.357483944494792,-0.0174555791500931,-0.0721144912361773,"reading"
237,94.4556962025316,0.508853721118426,0.51557726559307,0.187622439403099,0.0397547198765775,"random"
254,52.0157480314961,0.613622915975552,0.35903240573431,0.29540351585594,-0.0253151877647496,"reading"
162,143.993827160494,0.801569018113241,0.769606859182103,0.138811311076826,-0.315615909537271,"random"
196,115.448979591837,0.386784823234054,0.992401984615019,0.175404095229995,0.039234688182174,"random"
210,107.366666666667,0.415853609606862,0.445456031363957,-0.14245702061913,0.0759135303455856,"random"
278,45.6798561151079,0.478978869633191,0.338711249070656,0.195818513683912,-0.0433317744933637,"reading"
248,89.4596774193548,0.7398523355957,0.927322594207632,0.0153576891402683,-0.101155466015822,"random"
257,85.2412451361868,1.55148912022232,1.54091622017989,0.151467693781196,-0.164093584934214,"random"
234,95.6025641025641,1.13023989148914,0.810606850818605,0.0142677866102331,0.078800192256827,"random"
259,49.1737451737452,0.392558666930001,0.271404714209582,-0.077679048484154,-0.141487600239141,"reading"
244,90.1680327868852,0.383470333914041,0.351172717037885,0.126696027355795,0.0211864286977713,"random"
301,72.9867109634552,0.533259114442267,0.619961131696114,-0.162626136628252,0.0485284208513925,"random"
207,109.589371980676,3.09893041056422,2.31083952677152,0.224978166834776,-0.0495973105980126,"random"
231,94.0735930735931,0.759624342118957,2.17099281477719,0.0511685657088088,-0.325135644565382,"random"
267,83.4831460674157,0.333449398042076,0.494185418933197,-0.106053237654714,0.126749431692964,"random"
192,120.614583333333,0.71814427717477,0.645012093159046,0.0307441358644371,0.0359000984858463,"random"
297,73.2390572390572,0.393435347953341,0.516077716942815,0.0883514542482027,-0.0184115916602868,"random"
